frame,audio,1,1,181680,2.018667,181680,2.018667,181680,2.018667,1920,0.021333,N/A,418,fltp,1024,2,stereo
frame,audio,1,1,183600,2.040000,183600,2.040000,183600,2.040000,1920,0.021333,N/A,436,fltp,1024,2,stereo
frame,audio,1,1,185520,2.061333,185520,2.061333,185520,2.061333,1920,0.021333,N/A,429,fltp,1024,2,stereo
frame,audio,1,1,187440,2.082667,187440,2.082667,187440,2.082667,1920,0.021333,N/A,425,fltp,1024,2,stereo
frame,video,0,0,182250,2.025000,182250,2.025000,182250,2.025000,3750,0.041667,23500,1072,320,180,yuv420p,1:1,P,15,0,0,0,0
frame,video,0,0,186000,2.066667,186000,2.066667,186000,2.066667,3750,0.041667,25004,1030,320,180,yuv420p,1:1,P,16,0,0,0,0
frame,video,0,0,189750,2.108333,189750,2.108333,189750,2.108333,3750,0.041667,28952,1317,320,180,yuv420p,1:1,P,17,0,0,0,0
frame,audio,1,1,189360,2.104000,189360,2.104000,189360,2.104000,1920,0.021333,33840,424,fltp,1024,2,stereo
frame,audio,1,1,191280,2.125333,191280,2.125333,191280,2.125333,1920,0.021333,N/A,428,fltp,1024,2,stereo
frame,audio,1,1,193200,2.146667,193200,2.146667,193200,2.146667,1920,0.021333,N/A,447,fltp,1024,2,stereo
frame,audio,1,1,195120,2.168000,195120,2.168000,195120,2.168000,1920,0.021333,N/A,449,fltp,1024,2,stereo
frame,audio,1,1,197040,2.189333,197040,2.189333,197040,2.189333,1920,0.021333,N/A,441,fltp,1024,2,stereo
frame,audio,1,1,198960,2.210667,198960,2.210667,198960,2.210667,1920,0.021333,N/A,464,fltp,1024,2,stereo
frame,video,0,0,193500,2.150000,193500,2.150000,193500,2.150000,3750,0.041667,30456,1358,320,180,yuv420p,1:1,P,18,0,0,0,0
frame,video,0,0,197250,2.191667,197250,2.191667,197250,2.191667,3750,0.041667,31960,1357,320,180,yuv420p,1:1,P,19,0,0,0,0
frame,video,0,0,201000,2.233333,201000,2.233333,201000,2.233333,3750,0.041667,36660,1383,320,180,yuv420p,1:1,P,20,0,0,0,0
frame,video,0,0,204750,2.275000,204750,2.275000,204750,2.275000,3750,0.041667,38164,1404,320,180,yuv420p,1:1,P,21,0,0,0,0
frame,audio,1,1,200880,2.232000,200880,2.232000,200880,2.232000,1920,0.021333,43804,451,fltp,1024,2,stereo
frame,audio,1,1,202800,2.253333,202800,2.253333,202800,2.253333,1920,0.021333,N/A,426,fltp,1024,2,stereo
frame,audio,1,1,204720,2.274667,204720,2.274667,204720,2.274667,1920,0.021333,N/A,453,fltp,1024,2,stereo
frame,audio,1,1,206640,2.296000,206640,2.296000,206640,2.296000,1920,0.021333,N/A,444,fltp,1024,2,stereo
frame,audio,1,1,208560,2.317333,208560,2.317333,208560,2.317333,1920,0.021333,N/A,455,fltp,1024,2,stereo
frame,audio,1,1,210480,2.338667,210480,2.338667,210480,2.338667,1920,0.021333,N/A,415,fltp,1024,2,stereo
frame,video,0,0,208500,2.316667,208500,2.316667,208500,2.316667,3750,0.041667,39668,1505,320,180,yuv420p,1:1,P,22,0,0,0,0
frame,video,0,0,212250,2.358333,212250,2.358333,212250,2.358333,3750,0.041667,41924,1703,320,180,yuv420p,1:1,P,23,0,0,0,0
frame,audio,1,1,212400,2.360000,212400,2.360000,212400,2.360000,1920,0.021333,50948,494,fltp,1024,2,stereo
frame,audio,1,1,214320,2.381333,214320,2.381333,214320,2.381333,1920,0.021333,N/A,503,fltp,1024,2,stereo
frame,audio,1,1,216240,2.402667,216240,2.402667,216240,2.402667,1920,0.021333,N/A,534,fltp,1024,2,stereo
frame,audio,1,1,218160,2.424000,218160,2.424000,218160,2.424000,1920,0.021333,N/A,482,fltp,1024,2,stereo
frame,audio,1,1,220080,2.445333,220080,2.445333,220080,2.445333,1920,0.021333,N/A,502,fltp,1024,2,stereo
frame,video,0,1,216000,2.400000,216000,2.400000,216000,2.400000,3750,0.041667,47000,2283,320,180,yuv420p,1:1,I,24,0,0,0,0
frame,video,0,0,219750,2.441667,219750,2.441667,219750,2.441667,3750,0.041667,49444,1426,320,180,yuv420p,1:1,P,25,0,0,0,0
frame,video,0,0,223500,2.483333,223500,2.483333,223500,2.483333,3750,0.041667,53580,1706,320,180,yuv420p,1:1,P,26,0,0,0,0
frame,audio,1,1,222000,2.466667,222000,2.466667,222000,2.466667,1920,0.021333,59596,477,fltp,1024,2,stereo
frame,audio,1,1,223920,2.488000,223920,2.488000,223920,2.488000,1920,0.021333,N/A,475,fltp,1024,2,stereo
frame,audio,1,1,225840,2.509333,225840,2.509333,225840,2.509333,1920,0.021333,N/A,487,fltp,1024,2,stereo
frame,audio,1,1,227760,2.530667,227760,2.530667,227760,2.530667,1920,0.021333,N/A,521,fltp,1024,2,stereo
frame,audio,1,1,229680,2.552000,229680,2.552000,229680,2.552000,1920,0.021333,N/A,498,fltp,1024,2,stereo
frame,video,0,0,227250,2.525000,227250,2.525000,227250,2.525000,3750,0.041667,55836,1735,320,180,yuv420p,1:1,P,27,0,0,0,0
frame,video,0,0,231000,2.566667,231000,2.566667,231000,2.566667,3750,0.041667,57716,1815,320,180,yuv420p,1:1,P,28,0,0,0,0
frame,audio,1,1,231600,2.573333,231600,2.573333,231600,2.573333,1920,0.021333,66552,505,fltp,1024,2,stereo
frame,audio,1,1,233520,2.594667,233520,2.594667,233520,2.594667,1920,0.021333,N/A,458,fltp,1024,2,stereo
frame,audio,1,1,235440,2.616000,235440,2.616000,235440,2.616000,1920,0.021333,N/A,513,fltp,1024,2,stereo
frame,audio,1,1,237360,2.637333,237360,2.637333,237360,2.637333,1920,0.021333,N/A,487,fltp,1024,2,stereo
frame,audio,1,1,239280,2.658667,239280,2.658667,239280,2.658667,1920,0.021333,N/A,480,fltp,1024,2,stereo
frame,video,0,0,234750,2.608333,234750,2.608333,234750,2.608333,3750,0.041667,62228,1704,320,180,yuv420p,1:1,P,29,0,0,0,0
frame,video,0,0,238500,2.650000,238500,2.650000,238500,2.650000,3750,0.041667,64484,1863,320,180,yuv420p,1:1,P,30,0,0,0,0
frame,video,0,0,242250,2.691667,242250,2.691667,242250,2.691667,3750,0.041667,69184,1957,320,180,yuv420p,1:1,P,31,0,0,0,0
frame,audio,1,1,241200,2.680000,241200,2.680000,241200,2.680000,1920,0.021333,76328,492,fltp,1024,2,stereo
frame,audio,1,1,243120,2.701333,243120,2.701333,243120,2.701333,1920,0.021333,N/A,528,fltp,1024,2,stereo
frame,audio,1,1,245040,2.722667,245040,2.722667,245040,2.722667,1920,0.021333,N/A,522,fltp,1024,2,stereo
frame,audio,1,1,246960,2.744000,246960,2.744000,246960,2.744000,1920,0.021333,N/A,495,fltp,1024,2,stereo
frame,audio,1,1,248880,2.765333,248880,2.765333,248880,2.765333,1920,0.021333,N/A,483,fltp,1024,2,stereo
frame,video,0,0,246000,2.733333,246000,2.733333,246000,2.733333,3750,0.041667,71628,2146,320,180,yuv420p,1:1,P,32,0,0,0,0
